A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,19403.36328125,27493.015625,,,,,,-5908.423828125,,,,,,,,,,,,,,,,,18172.5859375,1708.4771728515625,,,,,,,,,,,,,,
,,,,,,,,19410.5546875,27569.5625,,,,,,-5880.90283203125,,,,,,,,,,,,,,,,,18221.994140625,1698.907958984375,,,,,,,,,,,,,,
,,,,,,,,19461.349609375,27540.087890625,,,,,,-5881.7958984375,,,,,,,,,,,,,,,,,18286.42578125,1713.154296875,,,,,,,,,,,,,,
,,,,,,,,19474.025390625,27650.734375,,,,,,-5878.9765625,,,,,,,,,,,,,,,,,18311.251953125,1729.7071533203125,,,,,,,,,,,,,,
,,,,,,,,19503.787109375,27722.478515625,,,,,,-5872.5498046875,,,,,,,,,,,,,,,,,18382.6953125,1744.3502197265625,,,,,,,,,,,,,,
,,,,,,,,19532.44140625,27687.552734375,,,,,,-5868.96484375,,,,,,,,,,,,,,,,,18418.09375,1713.068359375,,,,,,,,,,,,,,
,,,,,,,,19540.3125,27695.927734375,,,,,,-5853.5341796875,,,,,,,,,,,,,,,,,18443.716796875,1747.8289794921875,,,,,,,,,,,,,,
,,,,,,,,19604.224609375,27719.435546875,,,,,,-5837.958984375,,,,,,,,,,,,,,,,,18515.6796875,1749.45166015625,,,,,,,,,,,,,,
,,,,,,,,19610.353515625,27683.12890625,,,,,,-5851.39404296875,,,,,,,,,,,,,,,,,18546.029296875,1744.98876953125,,,,,,,,,,,,,,
,,,,,,,,19645.40234375,27668.69140625,,,,,,-5852.943359375,,,,,,,,,,,,,,,,,18617.404296875,1736.5076904296875,,,,,,,,,,,,,,
,,,,,,,,19669.337890625,27739.462890625,,,,,,-5834.79345703125,,,,,,,,,,,,,,,,,18667.416015625,1746.9791259765625,,,,,,,,,,,,,,
,,,,,,,,19708.48828125,27729.2578125,,,,,,-5809.86181640625,,,,,,,,,,,,,,,,,18709.833984375,1777.9495849609375,,,,,,,,,,,,,,
,,,,,,,,19723.134765625,27777.197265625,,,,,,-5841.5322265625,,,,,,,,,,,,,,,,,18726.810546875,1783.997314453125,,,,,,,,,,,,,,
,,,,,,,,19742.861328125,28136.8046875,,,,,,-5815.912109375,,,,,,,,,,,,,,,,,18777.37890625,1791.89599609375,,,,,,,,,,,,,,
,,,,,,,,19769.171875,27806.478515625,,,,,,-5822.30859375,,,,,,,,,,,,,,,,,18839.4765625,1785.2227783203125,,,,,,,,,,,,,,
,,,,,,,,19785.126953125,27834.142578125,,,,,,-5808.92529296875,,,,,,,,,,,,,,,,,18855.26953125,1794.016357421875,,,,,,,,,,,,,,
,,,,,,,,19844.93359375,27903.76171875,,,,,,-5804.2900390625,,,,,,,,,,,,,,,,,18966.876953125,1782.475341796875,,,,,,,,,,,,,,
,,,,,,,,19875.5546875,27849.36328125,,,,,,-5795.982421875,,,,,,,,,,,,,,,,,18958.986328125,1780.1734619140625,,,,,,,,,,,,,,
,,,,,,,,19885.52734375,27962.50390625,,,,,,-5800.54736328125,,,,,,,,,,,,,,,,,18994.44140625,1807.74609375,,,,,,,,,,,,,,
,,,,,,,,19921.509765625,27949.869140625,,,,,,-5815.7548828125,,,,,,,,,,,,,,,,,19054.373046875,1796.75439453125,,,,,,,,,,,,,,
,,,,,,,,19960.38671875,27947.234375,,,,,,-5807.4794921875,,,,,,,,,,,,,,,,,19106.9765625,1843.078857421875,,,,,,,,,,,,,,
,,,,,,,,19963.205078125,27960.265625,,,,,,-5800.16552734375,,,,,,,,,,,,,,,,,19118.310546875,1819.892822265625,,,,,,,,,,,,,,
,,,,,,,,20018.779296875,27979.748046875,,,,,,-5781.6708984375,,,,,,,,,,,,,,,,,19207.537109375,1806.23974609375,,,,,,,,,,,,,,
,,,,,,,,20021.189453125,28078.671875,,,,,,-5820.91845703125,,,,,,,,,,,,,,,,,19251.748046875,1820.2205810546875,,,,,,,,,,,,,,
