A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
15446.564453125,,,,,,,9784.0498046875,,,,,,,,,12901.716796875,,,,,,,16517.958984375,,,,,,,,,,,,,,,,,12611.87890625,,,,,,,16348.75390625
15467.37890625,,,,,,,9803.392578125,,,,,,,,,12921.1826171875,,,,,,,16538.60546875,,,,,,,,,,,,,,,,,12642.5419921875,,,,,,,16341.8857421875
15494.197265625,,,,,,,9824.212890625,,,,,,,,,12927.76171875,,,,,,,16524.041015625,,,,,,,,,,,,,,,,,12654.392578125,,,,,,,16360.1181640625
15511.34375,,,,,,,9832.609375,,,,,,,,,12975,,,,,,,16511.26171875,,,,,,,,,,,,,,,,,12700.529296875,,,,,,,16360.775390625
15529,,,,,,,9844.26953125,,,,,,,,,12997.771484375,,,,,,,16521.11328125,,,,,,,,,,,,,,,,,12697.50390625,,,,,,,16377.14453125
15537.072265625,,,,,,,9848.451171875,,,,,,,,,12999.3076171875,,,,,,,16534.595703125,,,,,,,,,,,,,,,,,12727.064453125,,,,,,,16389.3359375
15583.0771484375,,,,,,,9838.927734375,,,,,,,,,13031.384765625,,,,,,,16507.25390625,,,,,,,,,,,,,,,,,12743.0361328125,,,,,,,16428.216796875
15612.978515625,,,,,,,9885.8701171875,,,,,,,,,13065.244140625,,,,,,,16542.7734375,,,,,,,,,,,,,,,,,12806.396484375,,,,,,,16455.109375
15612.8125,,,,,,,9870.6064453125,,,,,,,,,13108.546875,,,,,,,16530.197265625,,,,,,,,,,,,,,,,,12815.1806640625,,,,,,,16462.6015625
15634.4013671875,,,,,,,9908.501953125,,,,,,,,,13097.810546875,,,,,,,16557.580078125,,,,,,,,,,,,,,,,,12842.640625,,,,,,,16470.353515625
15658.322265625,,,,,,,9913.767578125,,,,,,,,,13106.416015625,,,,,,,16510.611328125,,,,,,,,,,,,,,,,,12842.681640625,,,,,,,16471.73828125
15679.3125,,,,,,,9910.3828125,,,,,,,,,13149.2568359375,,,,,,,16538.23046875,,,,,,,,,,,,,,,,,12854.171875,,,,,,,16465.46875
15685.083984375,,,,,,,9942.453125,,,,,,,,,13156.5517578125,,,,,,,16534.00390625,,,,,,,,,,,,,,,,,12888,,,,,,,16476.81640625
15715.775390625,,,,,,,9921.14453125,,,,,,,,,13195.568359375,,,,,,,16461.728515625,,,,,,,,,,,,,,,,,12939.33984375,,,,,,,16428.099609375
15733.1533203125,,,,,,,9937.205078125,,,,,,,,,13214.4287109375,,,,,,,16517.826171875,,,,,,,,,,,,,,,,,12918.21875,,,,,,,16480.478515625
15742.4619140625,,,,,,,9954.08984375,,,,,,,,,13225.0732421875,,,,,,,16505.125,,,,,,,,,,,,,,,,,12950.0908203125,,,,,,,16478.107421875
15786.353515625,,,,,,,9978.9912109375,,,,,,,,,13267.7138671875,,,,,,,16565.513671875,,,,,,,,,,,,,,,,,12977.765625,,,,,,,16516.724609375
15782.423828125,,,,,,,9964.7392578125,,,,,,,,,13282.810546875,,,,,,,16497.453125,,,,,,,,,,,,,,,,,13011.1201171875,,,,,,,16475.396484375
15803.8466796875,,,,,,,9994.529296875,,,,,,,,,13271.583984375,,,,,,,16437.626953125,,,,,,,,,,,,,,,,,13032.455078125,,,,,,,16471.35546875
15815.021484375,,,,,,,10015.3564453125,,,,,,,,,13349.2421875,,,,,,,16447.154296875,,,,,,,,,,,,,,,,,13066.400390625,,,,,,,16506.169921875
15829.4912109375,,,,,,,10021.640625,,,,,,,,,13320.26953125,,,,,,,16464.25,,,,,,,,,,,,,,,,,13081.1484375,,,,,,,16622.3515625
15868.037109375,,,,,,,10003.046875,,,,,,,,,13358.6083984375,,,,,,,16506.4296875,,,,,,,,,,,,,,,,,13077.86328125,,,,,,,16523.5
15896.1376953125,,,,,,,10030.185546875,,,,,,,,,13414.1572265625,,,,,,,16481.10546875,,,,,,,,,,,,,,,,,13087.658203125,,,,,,,16531.96484375
15891.7353515625,,,,,,,10047.26171875,,,,,,,,,13402.28125,,,,,,,16485.68359375,,,,,,,,,,,,,,,,,13089.341796875,,,,,,,16536.478515625
15917.494140625,,,,,,,10030.50390625,,,,,,,,,13434.0283203125,,,,,,,16488.6015625,,,,,,,,,,,,,,,,,13122.5859375,,,,,,,16526.365234375
15951.3759765625,,,,,,,10063.3984375,,,,,,,,,13455.298828125,,,,,,,16487.306640625,,,,,,,,,,,,,,,,,13154.9619140625,,,,,,,16547.033203125
15944.8193359375,,,,,,,10058.173828125,,,,,,,,,13466.19921875,,,,,,,16477.296875,,,,,,,,,,,,,,,,,13180.84375,,,,,,,16582.3359375
15968.2294921875,,,,,,,10063.0771484375,,,,,,,,,13489.5703125,,,,,,,16493.541015625,,,,,,,,,,,,,,,,,13191.701171875,,,,,,,16588.83203125
15992.52734375,,,,,,,10083.1708984375,,,,,,,,,13531.6474609375,,,,,,,16442.37890625,,,,,,,,,,,,,,,,,13223.294921875,,,,,,,16586.546875
16010.013671875,,,,,,,10083.013671875,,,,,,,,,13546.8408203125,,,,,,,16440.7734375,,,,,,,,,,,,,,,,,13241.78125,,,,,,,16605.984375
16033.587890625,,,,,,,10079.603515625,,,,,,,,,13565.416015625,,,,,,,16431.970703125,,,,,,,,,,,,,,,,,13245.45703125,,,,,,,16600.82421875
16060.4443359375,,,,,,,10086.02734375,,,,,,,,,13601.513671875,,,,,,,16469.37890625,,,,,,,,,,,,,,,,,13239.05859375,,,,,,,16611.06640625
16058.2119140625,,,,,,,10117.744140625,,,,,,,,,13602.640625,,,,,,,16414.798828125,,,,,,,,,,,,,,,,,13277.7392578125,,,,,,,16616.296875
16071.162109375,,,,,,,10117.900390625,,,,,,,,,13590.5478515625,,,,,,,16439.95703125,,,,,,,,,,,,,,,,,13282.09765625,,,,,,,16609.544921875
16109.228515625,,,,,,,10121.447265625,,,,,,,,,13677.955078125,,,,,,,16428.703125,,,,,,,,,,,,,,,,,13320.5625,,,,,,,16602.65234375
16112.171875,,,,,,,10144.2822265625,,,,,,,,,13687.66015625,,,,,,,16401.39453125,,,,,,,,,,,,,,,,,13357.69921875,,,,,,,16649.1875
16121.0986328125,,,,,,,10157.259765625,,,,,,,,,13680.1923828125,,,,,,,16396.482421875,,,,,,,,,,,,,,,,,13358.9189453125,,,,,,,16636.896484375
16145.3359375,,,,,,,10157.4619140625,,,,,,,,,13680.943359375,,,,,,,16422.5,,,,,,,,,,,,,,,,,13378.08984375,,,,,,,16648.939453125
16148.119140625,,,,,,,10160.5908203125,,,,,,,,,13690.224609375,,,,,,,16404.8515625,,,,,,,,,,,,,,,,,13389.09375,,,,,,,16672.609375
16183.84375,,,,,,,10172.029296875,,,,,,,,,13747.3916015625,,,,,,,16431.02734375,,,,,,,,,,,,,,,,,13435.46484375,,,,,,,16653.169921875
16175.375,,,,,,,10178.4892578125,,,,,,,,,13730.8544921875,,,,,,,16410.662109375,,,,,,,,,,,,,,,,,13451.455078125,,,,,,,16655.0625
16209.5537109375,,,,,,,10184.6826171875,,,,,,,,,13786.41796875,,,,,,,16380.09765625,,,,,,,,,,,,,,,,,13431.375,,,,,,,16656.078125
16225.82421875,,,,,,,10194.12890625,,,,,,,,,13783.267578125,,,,,,,16396.49609375,,,,,,,,,,,,,,,,,13468.71484375,,,,,,,16636.462890625
16218.333984375,,,,,,,10192.22265625,,,,,,,,,13806.8662109375,,,,,,,16402.37109375,,,,,,,,,,,,,,,,,13466.5244140625,,,,,,,16703.1171875
16248.9892578125,,,,,,,10213.7998046875,,,,,,,,,13849.466796875,,,,,,,16397.166015625,,,,,,,,,,,,,,,,,13535.228515625,,,,,,,16679.94921875
16280.9921875,,,,,,,10221.37109375,,,,,,,,,13863.203125,,,,,,,16391.90234375,,,,,,,,,,,,,,,,,13546.671875,,,,,,,16671.205078125
16289.3955078125,,,,,,,10217.205078125,,,,,,,,,13878.111328125,,,,,,,16368.5,,,,,,,,,,,,,,,,,13565.46484375,,,,,,,16702.90234375
16290.853515625,,,,,,,10213.607421875,,,,,,,,,13908.1728515625,,,,,,,16407.361328125,,,,,,,,,,,,,,,,,13582.7041015625,,,,,,,16695.578125
16310.5732421875,,,,,,,10227.236328125,,,,,,,,,13958.1484375,,,,,,,16423.669921875,,,,,,,,,,,,,,,,,13593.6240234375,,,,,,,16703.755859375
16345.4296875,,,,,,,10240.626953125,,,,,,,,,13949.154296875,,,,,,,16409.203125,,,,,,,,,,,,,,,,,13623.9814453125,,,,,,,16714.890625
16344.3193359375,,,,,,,10255.05078125,,,,,,,,,13958.458984375,,,,,,,16402.447265625,,,,,,,,,,,,,,,,,13627.3271484375,,,,,,,16704.216796875
16350.3486328125,,,,,,,10264.1943359375,,,,,,,,,13996.685546875,,,,,,,16385.421875,,,,,,,,,,,,,,,,,13654.546875,,,,,,,16721.798828125
16382.552734375,,,,,,,10275.6904296875,,,,,,,,,14004.916015625,,,,,,,16385.3203125,,,,,,,,,,,,,,,,,13674.484375,,,,,,,16738.33203125
16379.791015625,,,,,,,10265.4580078125,,,,,,,,,14019.59375,,,,,,,16394.65234375,,,,,,,,,,,,,,,,,13706.8349609375,,,,,,,16739.3671875
16383.3125,,,,,,,10249.2197265625,,,,,,,,,14022.431640625,,,,,,,16381.775390625,,,,,,,,,,,,,,,,,13724.6640625,,,,,,,16738.9609375
16403.962890625,,,,,,,10263.6015625,,,,,,,,,14044.1953125,,,,,,,16386.095703125,,,,,,,,,,,,,,,,,13717.28515625,,,,,,,16736.984375
16415.6953125,,,,,,,10264.744140625,,,,,,,,,14074.9580078125,,,,,,,16365.2890625,,,,,,,,,,,,,,,,,13751.6982421875,,,,,,,16755.9296875
16442.765625,,,,,,,10277.1640625,,,,,,,,,14086.4091796875,,,,,,,16381.431640625,,,,,,,,,,,,,,,,,13788.3359375,,,,,,,16758.548828125
16436.296875,,,,,,,10290.193359375,,,,,,,,,14107.2734375,,,,,,,16363.357421875,,,,,,,,,,,,,,,,,13796.1376953125,,,,,,,16790.1328125
16476.55859375,,,,,,,10308.98828125,,,,,,,,,14133.6240234375,,,,,,,16374.8876953125,,,,,,,,,,,,,,,,,13818.0751953125,,,,,,,16773.6015625
16487.701171875,,,,,,,10299.7265625,,,,,,,,,14158.58984375,,,,,,,16384.1171875,,,,,,,,,,,,,,,,,13842.52734375,,,,,,,16797.9140625
16497.0859375,,,,,,,10319.984375,,,,,,,,,14172.703125,,,,,,,16377.296875,,,,,,,,,,,,,,,,,13872.4208984375,,,,,,,16810.943359375
