A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,,,20 nm,25850.7265625,5 nm,10554.841796875,0,3583.14880371094
33167.4140625,19238.1484375,22465.42578125,14254.861328125,13973.23828125,9068.3837890625,3957.97241210937,,,,,,,,,,74013.015625,19119.4140625,24935.21875,16727.212890625,-5041.51318359375,9113.6123046875,3486.42065429688,,,,,,,,,,,,,,,,,,26522.60546875,17514.708984375,22463.19140625,16596.615234375,17577.9296875,9322.1337890625,6712.6142578125,,,,,22396.38671875,,9147.04557291667,,3719.74560546875
33107.6640625,19230.865234375,22408.53515625,14246.501953125,13977.8232421875,9052.318359375,3964.46264648437,,,,,,,,,,73906.0625,19444.349609375,24896.98828125,16722.048828125,-5047.1591796875,9071.05859375,3475.02856445313,,,,,,,,,,,,,,,,,,26493.041015625,17451.943359375,22397.28125,16569.916015625,17565.08984375,9317.759765625,6714.79833984375,,,,,22358.0244140625,,9143.40885416667,,3711.50537109375
33093.28125,19257.28125,22390.6875,14270.0625,13934.69140625,9055.5927734375,3956.85864257812,,,,,,,,,,73903.0625,19122.03125,24853.4765625,16679.822265625,-5048.134765625,9067.947265625,3466.15209960937,,,,,,,,,,,,,,,,,,26430.091796875,17493.4140625,22384.23828125,16549.9921875,17520.486328125,9306.6865234375,6718.04296875,,,,,22333.0478515625,,9133.95149739583,,3688.26196289062
33045.82421875,19228.6640625,22385.19140625,14223.685546875,13943.7568359375,9064.3671875,3941.14990234375,,,,,,,,,,73949.203125,19344.025390625,24881.83203125,16646.8125,-5054.83544921875,9026.748046875,3435.3740234375,,,,,,,,,,,,,,,,,,26378.736328125,17461.37109375,22325.361328125,16543.916015625,17494.345703125,9310.7392578125,6719.65771484375,,,,,22276.8046875,,9115.255859375,,3692.04284667969
33003.47265625,19210.34765625,22334.796875,14202.060546875,13914.4345703125,9038.865234375,3948.24389648437,,,,,,,,,,73840.8984375,19396.708984375,24818.78515625,16629.21484375,-5053.8681640625,9027.171875,3435.841796875,,,,,,,,,,,,,,,,,,26324.798828125,17424.048828125,22280.904296875,16485.24609375,17462.705078125,9279.73046875,6717.86767578125,,,,,22251.79296875,,9112.59798177083,,3689.16333007812
32946.8984375,19190.96484375,22341.0625,14192.826171875,13890.13671875,9028.2265625,3934.38256835937,,,,,,,,,,73716.03125,19408.1328125,24801.01953125,16626.873046875,-5065.884765625,9029.7568359375,3443.94409179687,,,,,,,,,,,,,,,,,,26279.123046875,17400.267578125,22218.8125,16472.583984375,17426.20703125,9279.810546875,6708.2255859375,,,,,22206.2763671875,,9092.8603515625,,3676.76440429687
32915.21484375,19210.921875,22281.53515625,14175.1474609375,13875.9033203125,9007.056640625,3917.41186523437,,,,,,,,,,73649.7734375,19044.685546875,24778.9296875,16596.80859375,-5054.34130859375,8991.85546875,3436.11694335937,,,,,,,,,,,,,,,,,,26233.8984375,17442.59765625,22162.5234375,16434.25,17389.5078125,9279.6689453125,6665.29345703125,,,,,22144.29296875,,9081.13248697917,,3665.89416503906
32846.73828125,19209.640625,22193.328125,14138.498046875,13872.5078125,9012.1103515625,3905.54370117187,,,,,,,,,,73490.46875,19042.4921875,24711.115234375,16500.662109375,-5053.140625,8974.9150390625,3426.24462890625,,,,,,,,,,,,,,,,,,26191.720703125,17444.498046875,22131.017578125,16395.94140625,17364.98046875,9256.3720703125,6691.169921875,,,,,22122.0244140625,,9063.90755208333,,3676.23547363281
32818.20703125,19194.005859375,22195.62109375,14138.423828125,13852.857421875,8998.5400390625,3888.44506835937,,,,,,,,,,73380.0390625,19385.16015625,24682.951171875,16520.458984375,-5047.7919921875,8937.7900390625,3464.02587890625,,,,,,,,,,,,,,,,,,26134.734375,17369.21484375,22095.2578125,16377.654296875,17365.443359375,9255.392578125,6674.4013671875,,,,,22093.56640625,,9079.52180989583,,3681.21203613281
32793.35546875,19204.8828125,22165.53515625,14094.7841796875,13844.2958984375,8993.796875,3903.85913085937,,,,,,,,,,73350.828125,19082.47265625,24682.326171875,16501.083984375,-5068.24609375,8983.9951171875,3458.56494140625,,,,,,,,,,,,,,,,,,26104.185546875,17426.373046875,22048.427734375,16357.7568359375,17331.71875,9260.7734375,6669.79833984375,,,,,22039.875,,9056.88899739583,,3668.52465820312
32749.75390625,19196.328125,22125.140625,14096.359375,13827.46484375,8985.275390625,3887.40405273438,,,,,,,,,,73255.8046875,19340.291015625,24659.85546875,16458.92578125,-5039.0537109375,8952.45703125,3449.64526367187,,,,,,,,,,,,,,,,,,26064.892578125,17356.39453125,22021.59765625,16328.626953125,17288,9232.9345703125,6633.23046875,,,,,22015.5205078125,,9059.7158203125,,3670.88830566406
32682.390625,19225.173828125,22083.111328125,14077.732421875,13784.71484375,8983.9619140625,3883.25366210938,,,,,,,,,,73290.6953125,19029.978515625,24594.970703125,16452.580078125,-5057.83984375,8945.103515625,3458.52294921875,,,,,,,,,,,,,,,,,,26025.5546875,17418.765625,21954.609375,16300.625,17261.66015625,9250.08203125,6637.48486328125,,,,,21995.625,,9020.28125,,3680.02075195312
32636.568359375,19189.06640625,22098.11328125,14092.00390625,13781.345703125,8953.9169921875,3903.8759765625,,,,,,,,,,73169.7109375,19288.17578125,24581.4375,16443.779296875,-5066.822265625,8903.74609375,3456.16552734375,,,,,,,,,,,,,,,,,,25980.490234375,17339.6015625,21947.9296875,16279.6640625,17245.986328125,9203.1806640625,6627.85791015625,,,,,21926.609375,,9012.98795572917,,3662.31567382812
32612.810546875,19247.01171875,22025.544921875,14075.5966796875,13776.095703125,8956.140625,3878.15502929688,,,,,,,,,,73088.265625,19047.90234375,24504.7421875,16390.603515625,-5048.900390625,8884.998046875,3446.47631835937,,,,,,,,,,,,,,,,,,25930.640625,17380.41796875,21893.13671875,16237.412109375,17201.25,9197.8251953125,6603.5537109375,,,,,21882.3974609375,,9018.59537760417,,3641.0126953125
32567.56640625,19201.30078125,21967.119140625,14040.994140625,13740.8310546875,8955.474609375,3856.2099609375,,,,,,,,,,72956.546875,19360.212890625,24489.951171875,16382.6943359375,-5054.0615234375,8898.87890625,3425.8154296875,,,,,,,,,,,,,,,,,,25892.16015625,17311.57421875,21827.673828125,16225.166015625,17166.91796875,9201.4326171875,6630.759765625,,,,,21893.806640625,,9003.1298828125,,3659.58569335937
32536.671875,19191.791015625,22025.64453125,14060.732421875,13733.271484375,8943.4248046875,3866.7373046875,,,,,,,,,,72925.3828125,19000.71484375,24509.43359375,16366.31640625,-5056.078125,8868.548828125,3452.43408203125,,,,,,,,,,,,,,,,,,25846.33984375,17366.806640625,21797.67578125,16207.05859375,17121.390625,9197.416015625,6622.42578125,,,,,21876.4248046875,,9008.19694010417,,3645.24609375
32475.970703125,19207.310546875,22005.271484375,14036.0712890625,13760.65625,8932.908203125,3837.56640625,,,,,,,,,,72829.9609375,19282.673828125,24477.4296875,16323.69140625,-5040.9501953125,8887.361328125,3452.92578125,,,,,,,,,,,,,,,,,,25815.0625,17293.25,21761.96875,16188.212890625,17123.046875,9204.3212890625,6600.82861328125,,,,,21800.740234375,,9004.97265625,,3659.53759765625
32458.677734375,19240.08203125,21904.92578125,14027.2431640625,13774.1240234375,8954.107421875,3870.60961914062,,,,,,,,,,72826.7890625,19045.462890625,24421.470703125,16290.8154296875,-5048.25390625,8866.9287109375,3448.46557617188,,,,,,,,,,,,,,,,,,25776.572265625,17345.138671875,21747.578125,16170.302734375,17104.6953125,9193.8818359375,6620.333984375,,,,,21800.5322265625,,8988.388671875,,3643.14660644531
32430.771484375,19176.642578125,21913.7109375,13991.4794921875,13724.9130859375,8917.53515625,3847.42504882812,,,,,,,,,,72749.7109375,19310.69921875,24382.46875,16266.244140625,-5071.84814453125,8869.0419921875,3438.8681640625,,,,,,,,,,,,,,,,,,25741.84375,17270.115234375,21696.5546875,16119.705078125,17077.0078125,9178.5888671875,6607.8623046875,,,,,21770.0419921875,,8979.42252604167,,3668.75183105469
32374.017578125,19194.439453125,21907.431640625,14013.068359375,13714.044921875,8930.01171875,3875.38647460938,,,,,,,,,,72576.2734375,19319.85546875,24386.0234375,16253.298828125,-5047.6162109375,8843.205078125,3462.1171875,,,,,,,,,,,,,,,,,,25705.673828125,17255.9375,21687.353515625,16113.5908203125,17047.859375,9165.05078125,6607.1748046875,,,,,21712.833984375,,8974.21484375,,3645.71765136719
32331.912109375,19179.509765625,21839.373046875,13968.75,13718.470703125,8908.4931640625,3842.98413085937,,,,,,,,,,72558.7109375,19314.78515625,24294.796875,16229.5771484375,-5054.2509765625,8842.2451171875,3448.451171875,,,,,,,,,,,,,,,,,,25635.041015625,17245.1015625,21632.65234375,16069.1962890625,17034.234375,9171.90625,6599.8037109375,,,,,21681.837890625,,8963.56608072917,,3649.93029785156
32320.623046875,19168.32421875,21810.412109375,13938.0126953125,13710.6376953125,8905.6142578125,3848.64501953125,,,,,,,,,,72549.1015625,19013.81640625,24308.697265625,16214.396484375,-5055.869140625,8826.0283203125,3451.21557617187,,,,,,,,,,,,,,,,,,25588.041015625,17269.01171875,21586.294921875,16060.3701171875,17011.99609375,9159.0556640625,6583.82958984375,,,,,21677.9453125,,8952.3056640625,,3637.63195800781
32283.2421875,19190.33984375,21827.498046875,13926.2802734375,13680.056640625,8883.9033203125,3822.98291015625,,,,,,,,,,72532.3359375,18959.63671875,24333.08984375,16158.478515625,-5054.6357421875,8822.8076171875,3452.28100585937,,,,,,,,,,,,,,,,,,25565.048828125,17306.62890625,21553.263671875,16037.44921875,16990.90625,9150.2060546875,6584.154296875,,,,,21642.017578125,,8941.42122395833,,3633.87658691406
32251.24609375,19155.826171875,21798.1640625,13960.3134765625,13651.73828125,8904.9453125,3820.322265625,,,,,,,,,,72353.765625,19346.640625,24286.423828125,16177.4228515625,-5059.79931640625,8786.076171875,3447.43090820312,,,,,,,,,,,,,,,,,,25548.09765625,17243.607421875,21528.392578125,16017.7783203125,16948.89453125,9133.2421875,6596.3779296875,,,,,21602.7255859375,,8936.70638020833,,3634.99938964844
32222.212890625,19186.076171875,21749.20703125,13924.158203125,13662.0390625,8873.5986328125,3840.29711914062,,,,,,,,,,72380.2265625,19028.546875,24215.564453125,16168.408203125,-5039.1611328125,8792.986328125,3429.70166015625,,,,,,,,,,,,,,,,,,25522.890625,17280.791015625,21485.87109375,15998.8740234375,16920.015625,9143.5341796875,6581.96923828125,,,,,21570.0380859375,,8927.2509765625,,3647.95068359375
32182.0078125,19181.02734375,21716.5703125,13867.8828125,13636.80859375,8882.7880859375,3840.63452148437,,,,,,,,,,72328.1015625,18945.50390625,24184.5859375,16090.892578125,-5042.923828125,8771.578125,3455.26684570312,,,,,,,,,,,,,,,,,,25479.890625,17253.83984375,21456.244140625,15955.884765625,16924.267578125,9127.38671875,6579.3505859375,,,,,21551.490234375,,8931.7822265625,,3640.4580078125
32119.15234375,19179.078125,21688.34375,13902.9794921875,13651.4296875,8875.0068359375,3822.5869140625,,,,,,,,,,72179.15625,19041.78515625,24179.94921875,16116.765625,-5043.38330078125,8794.2294921875,3458.3291015625,,,,,,,,,,,,,,,,,,25424.03125,17281.833984375,21423.505859375,15958.9677734375,16886.68359375,9126.1103515625,6567.67626953125,,,,,21527.478515625,,8913.357421875,,3629.58654785156
32071.328125,19145.025390625,21700.826171875,13854.1630859375,13617.10546875,8878.8212890625,3819.60595703125,,,,,,,,,,72079.9296875,19242.53125,24164.46875,16085.26171875,-5036.3115234375,8749.56640625,3439.56713867188,,,,,,,,,,,,,,,,,,25369.576171875,17229.724609375,21414.63671875,15926.4150390625,16844.974609375,9111.6845703125,6567.1171875,,,,,21480.6015625,,8905.34440104167,,3610.02795410156
32056.62109375,19166.208984375,21633.001953125,13811.8232421875,13585.3369140625,8863.2734375,3795.58129882812,,,,,,,,,,72170.875,18907.4765625,24079.67578125,16062.986328125,-5063.47119140625,8735.1484375,3424.474609375,,,,,,,,,,,,,,,,,,25348.3984375,17249.919921875,21354.130859375,15914.4208984375,16807.705078125,9117.611328125,6553.572265625,,,,,21450.8232421875,,8892.8994140625,,3623.208984375
32066.404296875,19184.462890625,21620.810546875,13820.361328125,13590.7109375,8850.23828125,3815.33764648437,,,,,,,,,,72204.2109375,18978.4296875,24149.087890625,16024.21875,-5044.181640625,8721.3349609375,3431.08032226562,,,,,,,,,,,,,,,,,,25320.3984375,17248.9765625,21328.201171875,15899.53125,16791.44921875,9107.125,6561.7412109375,,,,,21415.8232421875,,8894.06640625,,3621.26879882813
32018.48046875,19194.71484375,21584.98046875,13824.359375,13582.43359375,8834.3671875,3802.00268554687,,,,,,,,,,72084.1953125,19331.736328125,24090.37890625,16046.197265625,-5054.5625,8728.8486328125,3440.53491210938,,,,,,,,,,,,,,,,,,25261.904296875,17209.509765625,21280.8359375,15870.884765625,16770.21875,9118.9833984375,6549.0703125,,,,,21404.7275390625,,8885.93522135417,,3635.39990234375
31974.35546875,19171.017578125,21581,13797.69921875,13584.1513671875,8855.564453125,3810.05126953125,,,,,,,,,,72068.28125,18928.337890625,24049.685546875,16007.4375,-5040.63916015625,8713.1435546875,3460.74853515625,,,,,,,,,,,,,,,,,,25260.11328125,17278.05078125,21246.666015625,15848.068359375,16747.830078125,9089.09765625,6547.2880859375,,,,,21368.6376953125,,8873.22135416667,,3611.33569335938
31948.18359375,19141.474609375,21544.435546875,13779.30859375,13553.7509765625,8842.1513671875,3784.25341796875,,,,,,,,,,72029.140625,19297.951171875,24024.607421875,15969.390625,-5066.7705078125,8693.623046875,3438.41796875,,,,,,,,,,,,,,,,,,25216.26171875,17224.27734375,21228.455078125,15829.2939453125,16741.859375,9083.8896484375,6551.35107421875,,,,,21347.3056640625,,8876.88151041667,,3605.15441894531
31924.328125,19134.173828125,21516.92578125,13777.486328125,13578.439453125,8837.5224609375,3782.10327148438,,,,,,,,,,71968.4375,19261.611328125,23999.919921875,15989.705078125,-5059.9296875,8713.134765625,3428.20556640625,,,,,,,,,,,,,,,,,,25194.03125,17199.2578125,21192.83984375,15794.0498046875,16718.37890625,9079.9873046875,6549.9736328125,,,,,21321.0927734375,,8871.353515625,,3636.154296875
31875.8125,19142.79296875,21503.541015625,13776.0439453125,13545.515625,8847.595703125,3806.65649414063,,,,,,,,,,71970.7421875,19286.09375,23990.85546875,15964.017578125,-5061.56787109375,8697.158203125,3465.65209960937,,,,,,,,,,,,,,,,,,25168.67578125,17212.78515625,21177.685546875,15800.7412109375,16721.1171875,9069.306640625,6539.2265625,,,,,21293.5693359375,,8852.3330078125,,3618.46911621094
31848.0625,19172.55859375,21470.130859375,13758.0849609375,13547.2646484375,8814.07421875,3800.2490234375,,,,,,,,,,71881.875,18969.083984375,23942.5625,15939.484375,-5051.71337890625,8670.2685546875,3436.68920898437,,,,,,,,,,,,,,,,,,25129.33984375,17263.21875,21138.64453125,15768.392578125,16710.17578125,9072.65625,6543.33447265625,,,,,21282.1171875,,8857.42513020833,,3632.04797363281
31828.66015625,19151.076171875,21471.171875,13759.390625,13548.1845703125,8816.51953125,3793.041015625,,,,,,,,,,71879.2421875,18891.9375,23934.93359375,15916.98828125,-5041.9423828125,8677.27734375,3471.05493164063,,,,,,,,,,,,,,,,,,25074.833984375,17285.43359375,21117.0078125,15746.634765625,16675.162109375,9078.478515625,6544.341796875,,,,,21258.1552734375,,8838.07877604167,,3615.58642578125
31785.109375,19138.06640625,21448.04296875,13735.591796875,13540.6845703125,8822.662109375,3785.47338867188,,,,,,,,,,71780.75,19220.615234375,23923.677734375,15904.57421875,-5054.6982421875,8635.4111328125,3445.69946289062,,,,,,,,,,,,,,,,,,25072.96484375,17207.58203125,21093.0625,15718.318359375,16637.0625,9056.1630859375,6537.72802734375,,,,,21234.3935546875,,8840.3388671875,,3610.423828125
31752.03515625,19146.1328125,21450.21484375,13747.1103515625,13504.8759765625,8801.6484375,3771.1357421875,,,,,,,,,,71611.8671875,19210.298828125,23905.537109375,15900.10546875,-5044.78515625,8676.5615234375,3449.7119140625,,,,,,,,,,,,,,,,,,25014.3203125,17216.61328125,21068.267578125,15712.82421875,16626.0859375,9042.806640625,6512.41748046875,,,,,21205.4638671875,,8850.16276041667,,3622.47106933594
31716.37109375,19157.46875,21445.25,13762.052734375,13518.83203125,8821.126953125,3782.32739257812,,,,,,,,,,71626.546875,18901.337890625,23895.87890625,15925.2900390625,-5045.13525390625,8670.021484375,3462.61474609375,,,,,,,,,,,,,,,,,,24999.767578125,17270.283203125,21018.572265625,15727.9794921875,16617.380859375,9059.33984375,6544.59375,,,,,21157.62109375,,8834.11360677084,,3619.85620117188
31688.74609375,19163.05078125,21366.599609375,13705.298828125,13506.6962890625,8791.314453125,3788.19921875,,,,,,,,,,71667.1875,18875.8671875,23880.740234375,15871.58203125,-5032.1259765625,8664.8046875,3451.51318359375,,,,,,,,,,,,,,,,,,24988.017578125,17262.533203125,20965.677734375,15682.24609375,16578.02734375,9046.2216796875,6518.78076171875,,,,,21159.509765625,,8821.57161458333,,3617.77941894531
31653.921875,19163.306640625,21383.80078125,13726.056640625,13487.7822265625,8784.501953125,3783.27124023437,,,,,,,,,,71560.3984375,18944.11328125,23827.703125,15857.9521484375,-5054.29541015625,8640.416015625,3452.28759765625,,,,,,,,,,,,,,,,,,24945.9296875,17250.19921875,20948.642578125,15663.97265625,16547.43359375,9039.796875,6536.17041015625,,,,,21125.8857421875,,8814.62044270833,,3620.87536621094
31641.146484375,19158.97265625,21335.56640625,13688.6279296875,13500.23828125,8779.8671875,3778.65380859375,,,,,,,,,,71430.546875,18948.478515625,23782.876953125,15835.1640625,-5038.693359375,8631.041015625,3463.09692382812,,,,,,,,,,,,,,,,,,24891.359375,17255.521484375,20935.21875,15625.1337890625,16552.048828125,9032.953125,6524.3125,,,,,21104.2060546875,,8809.548828125,,3605.03955078125
31589.2265625,19132.609375,21313.77734375,13667.80859375,13478.7978515625,8775.6142578125,3762.537109375,,,,,,,,,,71305.703125,19229.072265625,23786.072265625,15846.9482421875,-5051.3173828125,8608.95703125,3447.5419921875,,,,,,,,,,,,,,,,,,24894.59375,17198.01953125,20916.205078125,15599.49609375,16504.158203125,9044.0751953125,6522.7587890625,,,,,21092.521484375,,8801.74186197917,,3615.99731445312
31547.28515625,19158.455078125,21310.115234375,13692.265625,13456.1142578125,8773.263671875,3771.45434570312,,,,,,,,,,71325.3984375,18899.24609375,23748.5,15823.1669921875,-5046.00830078125,8605.783203125,3460.54028320312,,,,,,,,,,,,,,,,,,24862.390625,17286.14453125,20894.634765625,15598.650390625,16506.986328125,9026.1787109375,6549.17822265625,,,,,21061.44921875,,8799.16373697917,,3616.1748046875
31530.259765625,19172.15234375,21273.70703125,13668.4775390625,13484.974609375,8768.8916015625,3766.29858398437,,,,,,,,,,71361.109375,18913.5703125,23749.734375,15825.1328125,-5036.349609375,8596.82421875,3466.05102539062,,,,,,,,,,,,,,,,,,24845.818359375,17268.30859375,20874.927734375,15596.537109375,16462.287109375,9031.775390625,6512.79296875,,,,,21015.705078125,,8791.15592447917,,3622.27319335937
