,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
353,21034.55859375,16723.279296875,22745.451171875,12998.376953125,7866.1904296875,,-4568.3212890625,38582.05859375,30234.3828125,20766.873046875,16784.0390625,17460.390625,7308.3515625,,,,,,,,,,,18243.7109375,,,,,,,13466.96484375,,,14339.556640625,,,,,,12862.5517578125,,,,,,,12620.8671875
354,21034.2578125,16698.16796875,22718.05859375,13003.78515625,7886.81884765625,,-4569.12744140625,38609.75390625,30360.1640625,20763.09765625,16800.75390625,17434.322265625,7300.60205078125,,,,,,,,,,,18308.13671875,,,,,,,13417.4052734375,,,14361.5205078125,,,,,,12856.1728515625,,,,,,,12609.7578125
355,20999.6953125,16696.107421875,22734.4765625,12972.7705078125,7843.34814453125,,-4570.43359375,38539.640625,30391.48828125,20756.76171875,16796.478515625,17451.25390625,7316.6484375,,,,,,,,,,,18338.234375,,,,,,,13454.806640625,,,14372.9189453125,,,,,,12878.5517578125,,,,,,,12622.0029296875
356,20994.990234375,16706.43359375,22752.505859375,12961.2978515625,7871.10595703125,,-4563.95556640625,38515.953125,30407.93359375,20711.701171875,16739.169921875,17475.892578125,7290.75048828125,,,,,,,,,,,18347.693359375,,,,,,,13471.6953125,,,14450.3486328125,,,,,,12889.8359375,,,,,,,12636.5302734375
357,20976.36328125,16676.791015625,22726.0390625,12985.05078125,7867.80517578125,,-4548.84912109375,38555.296875,30296.822265625,20757.193359375,16775.78125,17467.82421875,7328.14306640625,,,,,,,,,,,18327.2734375,,,,,,,13485.65625,,,14380.2255859375,,,,,,12894.62890625,,,,,,,12659.3447265625
358,20982.810546875,16679.576171875,22750.615234375,12922.1044921875,7865.49853515625,,-4543.5302734375,38580.9375,30317.296875,20756.234375,16724.234375,17477.859375,7320.7763671875,,,,,,,,,,,18362.42578125,,,,,,,13515.9248046875,,,14400.205078125,,,,,,12919.28125,,,,,,,12647.318359375
359,20963.04296875,16677.953125,22732.091796875,12970.7705078125,7875.17724609375,,-4547.11962890625,38653.02734375,30461.546875,20771.701171875,16742.107421875,17454.66796875,7321.7109375,,,,,,,,,,,18331.470703125,,,,,,,13515.0625,,,14419.48828125,,,,,,12918.72265625,,,,,,,12690.8525390625
360,20948.990234375,16667.048828125,22743.61328125,12931.1318359375,7851.87646484375,,-4559.0947265625,38539.33984375,30392,20792.53515625,16703.478515625,17463.88671875,7352.02197265625,,,,,,,,,,,18397.109375,,,,,,,13529.9072265625,,,14423.83203125,,,,,,12917.37109375,,,,,,,12700.0771484375
361,20938.734375,16671.1796875,22730.240234375,12959.3125,7849.8486328125,,-4562.4169921875,38516.78125,30377.87890625,20806.12109375,16717.25,17496.322265625,7339.7568359375,,,,,,,,,,,18437.1640625,,,,,,,13529.9853515625,,,14457.2646484375,,,,,,12954.384765625,,,,,,,12702.0595703125
362,20927.79296875,16619.1484375,22727.189453125,12911.66015625,7852.1806640625,,-4536.88623046875,38548.34765625,30427.689453125,20786.107421875,16714.2578125,17512.55859375,7333.9150390625,,,,,,,,,,,18411.09765625,,,,,,,13533.5966796875,,,14447.173828125,,,,,,12947.818359375,,,,,,,12698.435546875
363,20917.14453125,16636.310546875,22764.12890625,12930.08203125,7818.564453125,,-4549.380859375,38570.77734375,30337.533203125,20761.3515625,16653.791015625,17521.81640625,7341.5849609375,,,,,,,,,,,18431.9609375,,,,,,,13531.62109375,,,14478.056640625,,,,,,12942.3525390625,,,,,,,12711.8671875
364,20894.646484375,16611.17578125,22771.8828125,12881.3388671875,7848.6640625,,-4538.68115234375,38523.453125,30375.171875,20766.15625,16615.935546875,17481.97265625,7331.27001953125,,,,,,,,,,,18444.42578125,,,,,,,13546.3203125,,,14476.7421875,,,,,,12982.400390625,,,,,,,12717.48046875
365,20858.154296875,16597.974609375,22736.8046875,12916.8525390625,7837.0322265625,,-4557.91259765625,38559.6171875,30481.859375,20797.373046875,16683.541015625,17504.36328125,7357.09619140625,,,,,,,,,,,18466.6171875,,,,,,,13570.150390625,,,14465.2265625,,,,,,12998.72265625,,,,,,,12735.36328125
366,20866.947265625,16562.255859375,22699.666015625,12886.15625,7812.7958984375,,-4553.34375,38561.984375,30472.82421875,20778.609375,16687.12109375,17481.05078125,7358.1357421875,,,,,,,,,,,18439.095703125,,,,,,,13583.2421875,,,14479.00390625,,,,,,12975.369140625,,,,,,,12716.7763671875
367,20848.9296875,16565.51953125,22717.80078125,12871.259765625,7832.28125,,-4561.962890625,38536.8046875,30445.501953125,20786.26953125,16638.9140625,17492.927734375,7355.458984375,,,,,,,,,,,18478.060546875,,,,,,,13570.5009765625,,,14483.83203125,,,,,,12970.548828125,,,,,,,12731.669921875
368,20844.927734375,16558.216796875,22752.859375,12853.0322265625,7804.482421875,,-4568.69677734375,38550.08984375,30427.76171875,20758.7421875,16600.611328125,17529.4375,7387.70947265625,,,,,,,,,,,18477,,,,,,,13650.2529296875,,,14510.6201171875,,,,,,13017.267578125,,,,,,,12769.9521484375
369,20833.171875,16577.67578125,22737.34765625,12858.568359375,7814.65625,,-4570.912109375,38531.2109375,30453,20803.728515625,16592.00390625,17486.943359375,7381.48876953125,,,,,,,,,,,18457.9765625,,,,,,,13577.703125,,,14508.31640625,,,,,,12999.1240234375,,,,,,,12773.966796875
370,20819.42578125,16557.224609375,22743.509765625,12838.046875,7795.21728515625,,-4581.392578125,38529.2734375,30422.54296875,20804.9921875,16534.609375,17509.99609375,7371.5419921875,,,,,,,,,,,18476.4296875,,,,,,,13683.8759765625,,,14533.0732421875,,,,,,13000.208984375,,,,,,,12802.2841796875
371,20789.8671875,16556.07421875,22743,12868.345703125,7776.578125,,-4568.171875,38508.07421875,30455.5078125,20812.470703125,16538.484375,17539.853515625,7358.0712890625,,,,,,,,,,,18518.83984375,,,,,,,13595.6142578125,,,14544.2490234375,,,,,,13009.970703125,,,,,,,12783.130859375
372,20820.373046875,16544.423828125,22785.2578125,12827.046875,7767.70556640625,,-4569.2685546875,38500.8359375,30369.712890625,20778.455078125,16497.05859375,17543.2109375,7376.85791015625,,,,,,,,,,,18538.306640625,,,,,,,13669.3642578125,,,14569.2958984375,,,,,,13020.9755859375,,,,,,,12822.4677734375
373,20791.66796875,16532.99609375,22704.349609375,12811.86328125,7802.7216796875,,-4557.02197265625,38614.9453125,30512.134765625,20816.369140625,16543.88671875,17550.357421875,7365.90283203125,,,,,,,,,,,18516.47265625,,,,,,,13662.919921875,,,14539.5771484375,,,,,,13040.10546875,,,,,,,12820.814453125
374,20748.3359375,16511.548828125,22762.84765625,12825.6767578125,7813.07275390625,,-4564.07958984375,38630.99609375,30478.984375,20823.12109375,16502.421875,17546.66796875,7399.1650390625,,,,,,,,,,,18477.88671875,,,,,,,13656.478515625,,,14554.9873046875,,,,,,13038.01171875,,,,,,,12815.455078125
375,20739.142578125,16485.48828125,22782.390625,12803.5703125,7775.3935546875,,-4567.25732421875,38589.1015625,30477.869140625,20789.1875,16493.4765625,17527.26171875,7379.271484375,,,,,,,,,,,18523.7734375,,,,,,,13634.2294921875,,,14573.8359375,,,,,,13052.896484375,,,,,,,12831.818359375
376,20739.875,16497.07421875,22771.8671875,12766.79296875,7753.345703125,,-4551.302734375,38615.2265625,30138.578125,20780.5234375,16468.671875,17500.71484375,7412.19775390625,,,,,,,,,,,18542.8046875,,,,,,,13648.4326171875,,,14624.3095703125,,,,,,13059.4794921875,,,,,,,12823.15625
377,20745.255859375,16489.423828125,22753.83203125,12776.951171875,7768.63134765625,,-4566.0654296875,38567.8359375,30488.04296875,20821.7734375,16468.111328125,17531.779296875,7409.33251953125,,,,,,,,,,,18587.001953125,,,,,,,13655.076171875,,,14586.4775390625,,,,,,13063.208984375,,,,,,,12840.0068359375
378,20729.083984375,16471.86328125,22744.89453125,12764.919921875,7772.82470703125,,-4549.927734375,38585.875,30474.080078125,20824.216796875,16477.91015625,17564.67578125,7415.23876953125,,,,,,,,,,,18572.6640625,,,,,,,13658.42578125,,,14629.7470703125,,,,,,13089.341796875,,,,,,,12859.0244140625
379,20696.744140625,16473.462890625,22782.951171875,12783.515625,7765.42822265625,,-4556.77001953125,38564.5390625,30467.53125,20829.4765625,16404.4765625,17539.580078125,7374.70068359375,,,,,,,,,,,18588.95703125,,,,,,,13681.7333984375,,,14604.724609375,,,,,,13092.400390625,,,,,,,12885.794921875
380,20737.1796875,16461.15625,22804.564453125,12750.529296875,7773.5966796875,,-4563.03515625,38539.5234375,30500.2421875,20818.919921875,16401.361328125,17556.314453125,7422.1650390625,,,,,,,,,,,18631.9921875,,,,,,,13677.0283203125,,,14636.4443359375,,,,,,13125.48828125,,,,,,,12880.353515625
381,20674.982421875,16454.935546875,22761.076171875,12721.203125,7780.73828125,,-4553.9462890625,38576.3671875,30549.076171875,20819.099609375,16402.783203125,17549.3515625,7435.9814453125,,,,,,,,,,,18599.9140625,,,,,,,13676.92578125,,,14610.9521484375,,,,,,13102.7353515625,,,,,,,12845.005859375
382,20658.115234375,16410.474609375,22774.30078125,12739.5791015625,7761.82666015625,,-4543.87890625,38557.2578125,30528.5390625,20765.359375,16345.162109375,17545,7423.78515625,,,,,,,,,,,18619.953125,,,,,,,13669.451171875,,,14630.3203125,,,,,,13128.609375,,,,,,,12875.03515625
383,20649.287109375,16411.169921875,22775.46484375,12706.998046875,7738.8017578125,,-4589.390625,38582.953125,30450.6171875,20781.103515625,16366.1669921875,17563.720703125,7428.23046875,,,,,,,,,,,18667.830078125,,,,,,,13739.55859375,,,14644.2841796875,,,,,,13122.41015625,,,,,,,12895.5224609375
384,20662.109375,16401.3046875,22783.439453125,12741.919921875,7738.96533203125,,-4562.6337890625,38616.3984375,30482.701171875,20781.380859375,16384.740234375,17575.23828125,7430.52734375,,,,,,,,,,,18654.322265625,,,,,,,13707.3271484375,,,14636.1376953125,,,,,,13124.734375,,,,,,,12916.568359375
385,20657.54296875,16410.64453125,22795.607421875,12668.412109375,7743.443359375,,-4554.4931640625,38518.39453125,30060.48046875,20805.533203125,16324.69921875,17554.630859375,7457.31787109375,,,,,,,,,,,18654.369140625,,,,,,,13734.05859375,,,14693.896484375,,,,,,13148.09375,,,,,,,12931.0009765625
386,20617.671875,16367.56640625,22791.662109375,12714.908203125,7714.21240234375,,-4557.4814453125,38536.5625,30482.580078125,20744.333984375,16295.0302734375,17563.712890625,7456.46435546875,,,,,,,,,,,18647.26953125,,,,,,,13706.5302734375,,,14630.9599609375,,,,,,13126.560546875,,,,,,,12923.734375
387,20635.708984375,16363.3779296875,22778.771484375,12711.8056640625,7725.216796875,,-4579.630859375,38496.9453125,30393.87109375,20775.484375,16300.7958984375,17558.46875,7458.5234375,,,,,,,,,,,18664.51171875,,,,,,,13796.6875,,,14681.28515625,,,,,,13131.576171875,,,,,,,12955.373046875
388,20600.087890625,16372.611328125,22769.826171875,12694.298828125,7737.85693359375,,-4551.005859375,38566.08203125,30545.927734375,20824.146484375,16288.7392578125,17573.62890625,7451.57177734375,,,,,,,,,,,18686.794921875,,,,,,,13765.0732421875,,,14659.044921875,,,,,,13177.001953125,,,,,,,12959.1708984375
389,20587.046875,16375.185546875,22778.951171875,12675.3818359375,7715.87646484375,,-4554.646484375,38529.45703125,30505.48828125,20803.734375,16261.55078125,17560.875,7444.01904296875,,,,,,,,,,,18685.1328125,,,,,,,13765.017578125,,,14671.4921875,,,,,,13149.474609375,,,,,,,12934.2451171875
390,20620.07421875,16352.927734375,22771.802734375,12630.421875,7684.36669921875,,-4560.6181640625,38472.13671875,30443.4765625,20793.673828125,16227.90625,17579.56640625,7495.865234375,,,,,,,,,,,18656.556640625,,,,,,,13759.642578125,,,14702.361328125,,,,,,13173.005859375,,,,,,,12935.6337890625
391,20583.376953125,16313.359375,22745.0078125,12652.671875,7688.89697265625,,-4545.380859375,38479.12890625,30505.84375,20795.671875,16287.6953125,17563.115234375,7451.8603515625,,,,,,,,,,,18694.59765625,,,,,,,13768.068359375,,,14639.5068359375,,,,,,13152.380859375,,,,,,,12939.1591796875
392,20584.921875,16309.5556640625,22761.01171875,12636.8837890625,7691.27001953125,,-4561.2958984375,38498.22265625,30525.490234375,20783.55859375,16243.22265625,17609.861328125,7467.90576171875,,,,,,,,,,,18710.888671875,,,,,,,13810.0791015625,,,14671.771484375,,,,,,13176.853515625,,,,,,,12988.8583984375
393,20568.07421875,16311.939453125,22784.833984375,12607.990234375,7690.77392578125,,-4579.263671875,38510.203125,30539.37890625,20807.775390625,16187.4736328125,17605.1640625,7480.46337890625,,,,,,,,,,,18692.1484375,,,,,,,13778.3955078125,,,14688.015625,,,,,,13185.5390625,,,,,,,12972.1669921875
394,20545.83203125,16290.6875,22753.3671875,12626.431640625,7687.1787109375,,-4562.41064453125,38501.0390625,30544.3125,20801.34765625,16216.931640625,17590.3515625,7472.23583984375,,,,,,,,,,,18772.05078125,,,,,,,13830.6181640625,,,14686.009765625,,,,,,13206.890625,,,,,,,13016.396484375
395,20556.279296875,16302.703125,22740.173828125,12607.740234375,7685.31103515625,,-4567.9912109375,38534.2578125,30541.3828125,20802.0546875,16230.5107421875,17617.1875,7503.197265625,,,,,,,,,,,18751.666015625,,,,,,,13833.35546875,,,14700.72265625,,,,,,13219.248046875,,,,,,,13012.76953125
396,20526.14453125,16275.40234375,22754.138671875,12630.6953125,7668.92919921875,,-4569.6435546875,38512.80859375,30600.787109375,20815.7734375,16188.251953125,17621.310546875,7486.43994140625,,,,,,,,,,,18775.375,,,,,,,13863.708984375,,,14722.4169921875,,,,,,13227.810546875,,,,,,,13042.5791015625
397,20527.984375,16261.431640625,22763.48046875,12600.16796875,7677.13037109375,,-4560.7626953125,38486.26171875,30599.26953125,20783.80859375,16196.79296875,17605.607421875,7494.044921875,,,,,,,,,,,18807.52734375,,,,,,,13834.94140625,,,14724.77734375,,,,,,13233.759765625,,,,,,,13035.3173828125
398,20531.2578125,16264.5185546875,22798.09375,12592.966796875,7687.90869140625,,-4572.28076171875,38490.4296875,30548.08984375,20819.896484375,16172.580078125,17591.97265625,7507.86572265625,,,,,,,,,,,18825.091796875,,,,,,,13851.416015625,,,14744.2724609375,,,,,,13239.69921875,,,,,,,13037.2587890625
399,20528.412109375,16217.84375,22780.625,12613.912109375,7688.173828125,,-4554.943359375,38396.4140625,30574.357421875,20785.658203125,16131.642578125,17626.419921875,7491.82763671875,,,,,,,,,,,18841.123046875,,,,,,,13820.52734375,,,14753.30078125,,,,,,13247.19921875,,,,,,,13051.5869140625
400,20506.96875,16200.8173828125,22750.890625,12580.9091796875,7671.46142578125,,-4563.419921875,38470.07421875,30566.431640625,20739.6484375,16162.814453125,17606.8671875,7507.6298828125,,,,,,,,,,,18807.015625,,,,,,,13879.998046875,,,14775.427734375,,,,,,13254.0341796875,,,,,,,13074.8916015625
401,20498.78515625,16201.712890625,22793.876953125,12603.6357421875,7653.373046875,,-4566.484375,38387.8046875,30560.640625,20740.716796875,16099.2900390625,17615.92578125,7514.67919921875,,,,,,,,,,,18870.025390625,,,,,,,13867.5009765625,,,14781.8251953125,,,,,,13274.6064453125,,,,,,,13050.37109375
402,20513.43359375,16191.7783203125,22810.677734375,12609.0986328125,7644.8056640625,,-4565.26953125,38422.9765625,30491.52734375,20777.81640625,16074.5634765625,17656.513671875,7518.7744140625,,,,,,,,,,,18873.6171875,,,,,,,13906.337890625,,,14782.3828125,,,,,,13274.982421875,,,,,,,13089.0810546875
403,20494.5234375,16171.2998046875,22761.26953125,12566.5712890625,7640.375,,-4573.55712890625,38410.453125,30579.078125,20803.1953125,16122.68359375,17652.349609375,7530.04638671875,,,,,,,,,,,18889.81640625,,,,,,,13881.13671875,,,14754.8154296875,,,,,,13302.9375,,,,,,,13076.78125
404,20473.359375,16154.1435546875,22757.921875,12564.412109375,7626.96142578125,,-4560.75732421875,38401.5546875,30573.1484375,20722.59375,16090.83203125,17627.55859375,7534.80908203125,,,,,,,,,,,18929.27734375,,,,,,,13896.6357421875,,,14780.5078125,,,,,,13317.7314453125,,,,,,,13072.0302734375
405,20453.236328125,16159.369140625,22791.66015625,12549.9384765625,7622.61328125,,-4559.36279296875,38377.4375,30580.39453125,20739.994140625,16094.140625,17622.4765625,7527.0712890625,,,,,,,,,,,18911.451171875,,,,,,,13888.0810546875,,,14824.7080078125,,,,,,13334.4658203125,,,,,,,13080.0869140625
406,20448.130859375,16144.48828125,22737.58203125,12532.5869140625,7652.97412109375,,-4560.6884765625,38357.83203125,30584.9921875,20745.869140625,16094.875,17641.853515625,7524.6572265625,,,,,,,,,,,18918.1953125,,,,,,,13910.11328125,,,14827.443359375,,,,,,13342.541015625,,,,,,,13130.08984375
407,20438.615234375,16112.11328125,22780.017578125,12528.6728515625,7644.3134765625,,-4558.6337890625,38395.10546875,30567.806640625,20728.2734375,16076.2265625,17650.17578125,7538.18017578125,,,,,,,,,,,18973.11328125,,,,,,,13968.927734375,,,14842.3056640625,,,,,,13337.1611328125,,,,,,,13154.5078125
408,20417.041015625,16114.58984375,22811.0234375,12518.263671875,7624.642578125,,-4554.46337890625,38362.1875,30633.01171875,20774.12890625,15999.54296875,17632.701171875,7525.6015625,,,,,,,,,,,18976.720703125,,,,,,,13902.458984375,,,14839.673828125,,,,,,13344.0791015625,,,,,,,13130.24609375
409,20416.09375,16085.330078125,22780.064453125,12515.2705078125,7619.7607421875,,-4548.599609375,38352.14453125,30671.5859375,20733.345703125,16031.078125,17633.1640625,7551.8505859375,,,,,,,,,,,18973.845703125,,,,,,,13946.49609375,,,14851.146484375,,,,,,13345.5234375,,,,,,,13144.05859375
410,20437.984375,16105.544921875,22852.482421875,12525.9345703125,7631.8173828125,,-4569.412109375,38405.69140625,30630.466796875,20743.650390625,15942.8896484375,17648.470703125,7538.66015625,,,,,,,,,,,18946.470703125,,,,,,,13919.6943359375,,,14892.44140625,,,,,,13348.5537109375,,,,,,,13146.7724609375
411,20428.009765625,16080.5947265625,22823.65234375,12504.0126953125,7613.35791015625,,-4560.78173828125,38330.53125,30139.625,20703.671875,15924.9580078125,17629.263671875,7557.6826171875,,,,,,,,,,,18995.98046875,,,,,,,13964.015625,,,14894.630859375,,,,,,13354.6865234375,,,,,,,13175.9443359375
412,20379.38671875,16066.2001953125,22819.111328125,12522.8525390625,7606.2841796875,,-4561.16455078125,38390.4140625,30639,20776.236328125,15948.5185546875,17659.662109375,7566.9931640625,,,,,,,,,,,18987.2265625,,,,,,,13955.267578125,,,14861.123046875,,,,,,13361.306640625,,,,,,,13175.5244140625
413,20363.640625,16056.3154296875,22773.05859375,12497.990234375,7635.63671875,,-4553.166015625,38361.140625,30613.57421875,20731.31640625,15994.3515625,17640.8515625,7561.9033203125,,,,,,,,,,,19016.814453125,,,,,,,13964.3349609375,,,14872.53125,,,,,,13372.919921875,,,,,,,13163.3466796875
414,20369.353515625,16054.083984375,22827.123046875,12560.279296875,7625.2177734375,,-4547.6767578125,38350.21875,30565.03125,20757.015625,15917.486328125,17688.060546875,7565.2705078125,,,,,,,,,,,19009.23046875,,,,,,,13965.4208984375,,,14868.1640625,,,,,,13398.15625,,,,,,,13199.8515625
415,20363.28125,16045.662109375,22828.23828125,12562.80078125,7607.75439453125,,-4549.6943359375,38285.46875,30602.755859375,20755.369140625,15911.69140625,17671.275390625,7562.1826171875,,,,,,,,,,,19051.810546875,,,,,,,13952.798828125,,,14920.9697265625,,,,,,13396.9072265625,,,,,,,13198.2080078125
416,20349.021484375,16011.439453125,22772.01953125,12550.3779296875,7611.16455078125,,-4556.10107421875,38317.8984375,30592.466796875,20764.67578125,15932.396484375,17659.826171875,7584.67431640625,,,,,,,,,,,19033.248046875,,,,,,,13951.2685546875,,,14870.3984375,,,,,,13395.609375,,,,,,,13200.34375
417,20350.681640625,16032.2705078125,22821.9453125,12567.498046875,7605.1328125,,-4546.6318359375,38264.578125,30145.1484375,20710.2734375,15892.1640625,17676.421875,7603.513671875,,,,,,,,,,,19093.052734375,,,,,,,14008.068359375,,,14945.705078125,,,,,,13432.736328125,,,,,,,13230.20703125
418,20335.57421875,16031.0546875,22876.009765625,12527.4814453125,7595.3134765625,,-4556.162109375,38326.5625,30608.474609375,20796.66015625,15839.48828125,17710.125,7595.37109375,,,,,,,,,,,19091.82421875,,,,,,,14014.1474609375,,,14958.24609375,,,,,,13450.658203125,,,,,,,13221.669921875
419,20338.490234375,16013.150390625,22841.953125,12537.4833984375,7606.66015625,,-4574.0908203125,38328.90625,30602.30859375,20735.158203125,15866.236328125,17685.71875,7615.90185546875,,,,,,,,,,,19105.453125,,,,,,,14086.576171875,,,14925.58203125,,,,,,13469.4990234375,,,,,,,13242.150390625
420,20322.21875,15995.677734375,22871.33984375,12513.35546875,7584.44189453125,,-4551.837890625,38359.3125,30499.7578125,20727.607421875,15816.5107421875,17668.23046875,7612.87646484375,,,,,,,,,,,19071.1171875,,,,,,,14063.337890625,,,14950.3525390625,,,,,,13457.1845703125,,,,,,,13249.8173828125
421,20318.001953125,16003.4931640625,22806.720703125,12523.923828125,7573.94970703125,,-4532.97412109375,38326.70703125,30493.1484375,20747.748046875,15884.44140625,17684.90234375,7605.13623046875,,,,,,,,,,,19101.345703125,,,,,,,14076.8203125,,,14980.7919921875,,,,,,13452.3515625,,,,,,,13257.6533203125
422,20298.072265625,15974.43359375,22818.611328125,12497.4716796875,7581.0029296875,,-4562.267578125,38277.390625,30633.66015625,20783.5,15854.3056640625,17689.9375,7607.6826171875,,,,,,,,,,,19127.544921875,,,,,,,14075.794921875,,,14959.73046875,,,,,,13464.279296875,,,,,,,13260.595703125
423,20277.92578125,15966.6181640625,22834.521484375,12492.7578125,7579.4189453125,,-4546.99169921875,38315.7265625,30638.9296875,20769.6640625,15827.6298828125,17663.849609375,7609.40185546875,,,,,,,,,,,19093.486328125,,,,,,,14044.7978515625,,,14959.9990234375,,,,,,13481.21875,,,,,,,13277.0791015625
424,20291.857421875,15968.5986328125,22840.580078125,12488.91796875,7572.90283203125,,-4548.56591796875,38315.09375,30550.390625,20771.484375,15816.1513671875,17694.099609375,7598.0361328125,,,,,,,,,,,19134.2421875,,,,,,,14050.5419921875,,,14989.234375,,,,,,13486.4951171875,,,,,,,13284.7490234375
425,20273.509765625,15945.27734375,22883.265625,12499.634765625,7565.2451171875,,-4526.9462890625,38292.44921875,30551,20742.9296875,15794.9140625,17675.115234375,7621.41455078125,,,,,,,,,,,19164.677734375,,,,,,,14085.93359375,,,15010.2314453125,,,,,,13503.3447265625,,,,,,,13312.6572265625
426,20231.673828125,15930.6171875,22867.3203125,12485.2529296875,7554.9580078125,,-4560.9921875,38289.859375,30532.111328125,20767.521484375,15768.744140625,17698.755859375,7612.6787109375,,,,,,,,,,,19175.888671875,,,,,,,14095.71875,,,14971.5361328125,,,,,,13491.220703125,,,,,,,13299.2685546875
427,20209.04296875,15898.5947265625,22834,12484.619140625,7555.95458984375,,-4553.107421875,38293.6015625,30614.134765625,20782.603515625,15787.361328125,17683.814453125,7629.64208984375,,,,,,,,,,,19172.21875,,,,,,,14086.4814453125,,,14963.041015625,,,,,,13502.802734375,,,,,,,13320.99609375
428,20218.6328125,15915.3515625,22937.951171875,12470.611328125,7542.4189453125,,-4530.32373046875,38300.1171875,30490.25390625,20746.55859375,15717.0087890625,17705.873046875,7636.11181640625,,,,,,,,,,,19189.447265625,,,,,,,14110.501953125,,,15020.818359375,,,,,,13526.4169921875,,,,,,,13310.9736328125
429,20224.75390625,15923.26171875,22875.31640625,12456.3251953125,7550.826171875,,-4580.5224609375,38275.984375,30192.451171875,20757.56640625,15728.11328125,17690.828125,7639.697265625,,,,,,,,,,,19216.390625,,,,,,,14098.64453125,,,15035.84375,,,,,,13538.55078125,,,,,,,13343.67578125
430,20218.8359375,15910.7470703125,22949.771484375,12432.060546875,7553.72265625,,-4540.84326171875,38281.4296875,30493.65625,20777.740234375,15675.0595703125,17718.919921875,7630.1591796875,,,,,,,,,,,19223.193359375,,,,,,,14089.423828125,,,15007.4951171875,,,,,,13541.953125,,,,,,,13337.298828125
431,20220.41015625,15903.4091796875,22916.26171875,12449.2470703125,7560.60302734375,,-4522.2314453125,38310.82421875,30586.888671875,20764.7734375,15702.7177734375,17717.7265625,7626.01318359375,,,,,,,,,,,19246.08984375,,,,,,,14105.373046875,,,15020.111328125,,,,,,13559.091796875,,,,,,,13372.595703125
432,20221.607421875,15891.6220703125,22964.46484375,12411.4619140625,7550.02197265625,,-4536.076171875,38329.0703125,30264.203125,20787.099609375,15657.494140625,17725.537109375,7629.90966796875,,,,,,,,,,,19240.91796875,,,,,,,14192.931640625,,,15060.494140625,,,,,,13532.857421875,,,,,,,13371.6923828125
433,20198.48046875,15886.580078125,22930.19921875,12434.3837890625,7524.5380859375,,-4538.31103515625,38325.9296875,30521.55859375,20797.705078125,15651.4228515625,17744.25,7632.7490234375,,,,,,,,,,,19220.603515625,,,,,,,14137.421875,,,15025.6650390625,,,,,,13561.0859375,,,,,,,13362.591796875
434,20171.34375,15878.974609375,22963.16796875,12431.685546875,7521.11962890625,,-4528.7900390625,38299.5859375,30576.1953125,20792.70703125,15628.9873046875,17720.041015625,7674.90625,,,,,,,,,,,19234.2578125,,,,,,,14138.65625,,,15027.6025390625,,,,,,13563.072265625,,,,,,,13362.095703125
435,20195.443359375,15865.6474609375,22960.64453125,12392.1572265625,7527.23193359375,,-4551.7431640625,38306.453125,30160.37109375,20801.015625,15638.0390625,17715.583984375,7644.7392578125,,,,,,,,,,,19287.544921875,,,,,,,14175.8603515625,,,15108.53515625,,,,,,13595.548828125,,,,,,,13404.220703125
436,20156.240234375,15844.8642578125,22908.162109375,12410.7744140625,7510.44775390625,,-4548.98193359375,38376.02734375,30616.376953125,20833.4609375,15664.615234375,17719.599609375,7675.84375,,,,,,,,,,,19222.9453125,,,,,,,14172.44921875,,,15026.31640625,,,,,,13567.16796875,,,,,,,13389.5751953125
437,20133.400390625,15843.6318359375,22933.1640625,12400.115234375,7527.64404296875,,-4541.86474609375,38362.5859375,30577.0859375,20821.57421875,15633.6650390625,17740.865234375,7661.27685546875,,,,,,,,,,,19269.591796875,,,,,,,14136.6640625,,,15034.296875,,,,,,13585.9482421875,,,,,,,13399.755859375
438,20131.5859375,15826.2080078125,22945.03515625,12388.3037109375,7510.501953125,,-4563.26416015625,38319.640625,30563.01171875,20802.736328125,15596.986328125,17715.724609375,7667.103515625,,,,,,,,,,,19280.333984375,,,,,,,14179.0625,,,15045.650390625,,,,,,13588.041015625,,,,,,,13419.373046875
439,20143.671875,15833.6962890625,22981.07421875,12410.6875,7531.6591796875,,-4550.3017578125,38345.84765625,30512.203125,20846.470703125,15576.5556640625,17751.6796875,7684.7041015625,,,,,,,,,,,19254.3359375,,,,,,,14171.4501953125,,,15058.64453125,,,,,,13593.09375,,,,,,,13423.3125
440,20106.623046875,15819.0068359375,22938.134765625,12344.685546875,7528.025390625,,-4568.59033203125,38281.8984375,30604.03125,20851.8203125,15604.2978515625,17757.42578125,7646.9716796875,,,,,,,,,,,19329.041015625,,,,,,,14168.244140625,,,15057.4130859375,,,,,,13588.421875,,,,,,,13443.283203125
441,20107.267578125,15818.392578125,22911.556640625,12384.2216796875,7530.138671875,,-4544.59130859375,38344.01953125,30560.10546875,20845.82421875,15598.564453125,17748.669921875,7665.95458984375,,,,,,,,,,,19278.31640625,,,,,,,14195.5390625,,,15079.0869140625,,,,,,13595.3525390625,,,,,,,13455.9794921875
